512

,255
,255
,255
,255
,255
,255
,255
,254
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,255
,251
,233
,233
,244
,219
,117
,68
,77
,102
,119
,127
,135
,136
,127
,116
,109
,103
,103
,110
,116
,103
,90
,80
,79
,80
,81
,84
,79
,65
,59
,57
,61
,68
,72
,80
,85
,103
,127
,127
,125
,123
,108
,91
,81
,77
,74
,68
,62
,70
,77
,84
,81
,74
,106
,164
,208
,232
,215
,189
,165
,154
,149
,146
,149
,149
,130
,98
,69
,55
,47
,44
,41
,37
,33
,29
,25
,28
,28
,23
,23
,22
,22
,21
,21
,25
,25
,23
,23
,25
,26
,26
,26
,26
,26
,28
,29
,32
,36
,43
,47
,50
,52
,52
,51
,54
,79
,94
,98
,98
,99
,96
,94
,79
,58
,44
,43
,44
,41
,40
,37
,36
,37
,44
,50
,51
,55
,66
,80
,70
,54
,43
,37
,32
,30
,29
,26
,26
,26
,28
,29
,30
,30
,29
,26
,26
,26
,26
,25
,22
,19
,21
,21
,22
,21
,19
,19
,21
,23
,23
,26
,23
,23
,22
,22
,22
,22
,19
,21
,21
,21
,22
,25
,25
,25
,22
,21
,21
,22
,23
,22
,21
,21
,22
,21
,19
,19
,19
,21
,22
,23
,25
,26
,25
,23
,22
,22
,23
,23
,23
,23
,23
,23
,23
,23
,22
,22
,22
,23
,25
,23
,23
,22
,21
,21
,22
,23
,21
,19
,23
,26
,29
,29
,26
,25
,25
,26
,26
,25
,23
,25
,23
,25
,25
,25
,25
,25
,25
,23
,23
,25
,23
,23
,23
,23
,25
,26
,26
,23
,23
,22
,19
,19
,18
,18
,19
,19
,21
,22
,21
,19
,18
,18
,18
,18
,18
,18
,18
,17
,17
,17
,17
,17
,15
,15
,15
,17
,17
,17
,17
,18
,18
,18
,18
,19
,21
,21
,19
,17
,17
,17
,18
,18
,18
,19
,18
,19
,18
,18
,15
,14
,14
,12
,12
,11
,10
,10
,11
,11
,11
,11
,12
,11
,8
,8
,10
,11
,14
,14
,12
,14
,17
,18
,23
,40
,70
,70
,68
,73
,77
,80
,81
,84
,87
,91
,90
,88
,92
,101
,99
,96
,95
,94
,69
,45
,50
,110
,176
,132
,90
,95
,147
,205
,214
,171
,83
,37
,66
,120
,106
,87
,83
,84
,84
,84
,91
,101
,95
,90
,88
,84
,85
,85
,84
,79
,103
,176
,167
,124
,114
,165
,205
,194
,113
,41
,48
,84
,150
,172
,154
,150
,167
,168
,119
,72
,58
,76
,113
,132
,101
,72
,59
,69
,74
,80
,63
,59
,55
,55
,57
,52
,39
,30
,29
,26
,30
,32
,30
,29
,29
,28
,25
,23
,23
,25
,23
,22
,22
,23
,23
,23
,23
,25
,23
,23
,23
,22
,22
,21
,19
,18
,19
,19
